sku,name,description,price,discount,quantity,weight,seo title,seo description,user friendly url,type,categories,hidden,shipping required,option:Variant,option:Rarity,option:Artist,variant:Artist,variant sku,variant price,variant discount,variant quantity,variant weight,productId
me3-109-holo,Meg - POR - 109 - Forest of Vitality - ULTRA_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ULTRA_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 109/088</p>,121.0,0.0,0.0,0.0,Meg - POR - 109 - Forest of Vitality - ULTRA_RARE - Holofoil,Meg - POR - 109 - Forest of Vitality - ULTRA_RARE - Holofoil,meg-por-109-forest-of-vitality-ultra-rare-holofoil,Ultra Rare,Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Holofoil,ULTRA_RARE,Unknown,,,,,,,684328
me3-110-holo,Meg - POR - 110 - Jacinthe - ULTRA_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ULTRA_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 110/088</p>,81.0,0.0,0.0,0.0,Meg - POR - 110 - Jacinthe - ULTRA_RARE - Holofoil,Meg - POR - 110 - Jacinthe - ULTRA_RARE - Holofoil,meg-por-110-jacinthe-ultra-rare-holofoil,Ultra Rare,Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Holofoil,ULTRA_RARE,Unknown,,,,,,,684394
me3-111-holo,Meg - POR - 111 - Lumiose City - ULTRA_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ULTRA_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 111/088</p>,51.0,0.0,0.0,0.0,Meg - POR - 111 - Lumiose City - ULTRA_RARE - Holofoil,Meg - POR - 111 - Lumiose City - ULTRA_RARE - Holofoil,meg-por-111-lumiose-city-ultra-rare-holofoil,Ultra Rare,Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Holofoil,ULTRA_RARE,Unknown,,,,,,,684349
me3-112-holo,Meg - POR - 112 - Naveen - ULTRA_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ULTRA_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 112/088</p>,60.5,0.0,0.0,0.0,Meg - POR - 112 - Naveen - ULTRA_RARE - Holofoil,Meg - POR - 112 - Naveen - ULTRA_RARE - Holofoil,meg-por-112-naveen-ultra-rare-holofoil,Ultra Rare,Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Holofoil,ULTRA_RARE,Unknown,,,,,,,684347
me3-113-holo,Meg - POR - 113 - Poke Pad - ULTRA_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ULTRA_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 113/088</p>,304.5,0.0,0.0,0.0,Meg - POR - 113 - Poke Pad - ULTRA_RARE - Holofoil,Meg - POR - 113 - Poke Pad - ULTRA_RARE - Holofoil,meg-por-113-poke-pad-ultra-rare-holofoil,Ultra Rare,Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Holofoil,ULTRA_RARE,Unknown,,,,,,,684333
me3-114-holo,Meg - POR - 114 - Rosa's Encouragement - ULTRA_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ULTRA_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 114/088</p>,172.5,0.0,0.0,0.0,Meg - POR - 114 - Rosa's Encouragement - ULTRA_RARE - Holofoil,Meg - POR - 114 - Rosa's Encouragement - ULTRA_RARE - Holofoil,meg-por-114-rosas-encouragement-ultra-rare-holofoil,Ultra Rare,Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Holofoil,ULTRA_RARE,Unknown,,,,,,,684391
me3-115-holo,Meg - POR - 115 - Sacred Ash - ULTRA_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ULTRA_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 115/088</p>,65.5,0.0,0.0,0.0,Meg - POR - 115 - Sacred Ash - ULTRA_RARE - Holofoil,Meg - POR - 115 - Sacred Ash - ULTRA_RARE - Holofoil,meg-por-115-sacred-ash-ultra-rare-holofoil,Ultra Rare,Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Holofoil,ULTRA_RARE,Unknown,,,,,,,684326
me3-116-holo,Meg - POR - 116 - Tarragon - ULTRA_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ULTRA_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 116/088</p>,72.0,0.0,0.0,0.0,Meg - POR - 116 - Tarragon - ULTRA_RARE - Holofoil,Meg - POR - 116 - Tarragon - ULTRA_RARE - Holofoil,meg-por-116-tarragon-ultra-rare-holofoil,Ultra Rare,Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Holofoil,ULTRA_RARE,Unknown,,,,,,,684345
me3-117-holo,Meg - POR - 117 - Wondrous Patch - ULTRA_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ULTRA_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 117/088</p>,76.0,0.0,0.0,0.0,Meg - POR - 117 - Wondrous Patch - ULTRA_RARE - Holofoil,Meg - POR - 117 - Wondrous Patch - ULTRA_RARE - Holofoil,meg-por-117-wondrous-patch-ultra-rare-holofoil,Ultra Rare,Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Holofoil,ULTRA_RARE,Unknown,,,,,,,684331
me3-118-holo,Meg - POR - 118 - Mega Starmie ex - SPECIAL_ILLUSTRATION_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: SPECIAL_ILLUSTRATION_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 118/088</p>,1273.5,0.0,0.0,0.0,Meg - POR - 118 - Mega Starmie ex - SPECIAL_ILLUSTRATION_RARE - Holofoil,Meg - POR - 118 - Mega Starmie ex - SPECIAL_ILLUSTRATION_RARE - Holofoil,meg-por-118-mega-starmie-ex-special-illustration-rare-holofoil,Special Illustration Rare,Mega Evolution Era; Water; Pokémon Cards,,1.0,Holofoil,SPECIAL_ILLUSTRATION_RARE,Unknown,,,,,,,684362
me3-119-holo,Meg - POR - 119 - Mega Clefable ex - SPECIAL_ILLUSTRATION_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: SPECIAL_ILLUSTRATION_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 119/088</p>,1415.5,0.0,0.0,0.0,Meg - POR - 119 - Mega Clefable ex - SPECIAL_ILLUSTRATION_RARE - Holofoil,Meg - POR - 119 - Mega Clefable ex - SPECIAL_ILLUSTRATION_RARE - Holofoil,meg-por-119-mega-clefable-ex-special-illustration-rare-holofoil,Special Illustration Rare,Mega Evolution Era; Psychic; Pokémon Cards,,1.0,Holofoil,SPECIAL_ILLUSTRATION_RARE,Unknown,,,,,,,684385
me3-120-holo,Meg - POR - 120 - Mega Zygarde ex - SPECIAL_ILLUSTRATION_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: SPECIAL_ILLUSTRATION_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 120/088</p>,1636.0,0.0,0.0,0.0,Meg - POR - 120 - Mega Zygarde ex - SPECIAL_ILLUSTRATION_RARE - Holofoil,Meg - POR - 120 - Mega Zygarde ex - SPECIAL_ILLUSTRATION_RARE - Holofoil,meg-por-120-mega-zygarde-ex-special-illustration-rare-holofoil,Special Illustration Rare,Mega Evolution Era; Fighting; Pokémon Cards,,1.0,Holofoil,SPECIAL_ILLUSTRATION_RARE,Unknown,,,,,,,684338
me3-121-holo,Meg - POR - 121 - Meowth ex - SPECIAL_ILLUSTRATION_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: SPECIAL_ILLUSTRATION_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 121/088</p>,3683.0,0.0,0.0,0.0,Meg - POR - 121 - Meowth ex - SPECIAL_ILLUSTRATION_RARE - Holofoil,Meg - POR - 121 - Meowth ex - SPECIAL_ILLUSTRATION_RARE - Holofoil,meg-por-121-meowth-ex-special-illustration-rare-holofoil,Special Illustration Rare,Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Holofoil,SPECIAL_ILLUSTRATION_RARE,Unknown,,,,,,,684342
me3-122-holo,Meg - POR - 122 - Jacinthe - SPECIAL_ILLUSTRATION_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: SPECIAL_ILLUSTRATION_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 122/088</p>,677.0,0.0,0.0,0.0,Meg - POR - 122 - Jacinthe - SPECIAL_ILLUSTRATION_RARE - Holofoil,Meg - POR - 122 - Jacinthe - SPECIAL_ILLUSTRATION_RARE - Holofoil,meg-por-122-jacinthe-special-illustration-rare-holofoil,Special Illustration Rare,Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Holofoil,SPECIAL_ILLUSTRATION_RARE,Unknown,,,,,,,684395
me3-123-holo,Meg - POR - 123 - Rosa's Encouragement - SPECIAL_ILLUSTRATION_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: SPECIAL_ILLUSTRATION_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 123/088</p>,1362.0,0.0,0.0,0.0,Meg - POR - 123 - Rosa's Encouragement - SPECIAL_ILLUSTRATION_RARE - Holofoil,Meg - POR - 123 - Rosa's Encouragement - SPECIAL_ILLUSTRATION_RARE - Holofoil,meg-por-123-rosas-encouragement-special-illustration-rare-holofoil,Special Illustration Rare,Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Holofoil,SPECIAL_ILLUSTRATION_RARE,Unknown,,,,,,,684392
me3-124-holo,Meg - POR - 124 - Mega Zygarde ex - MEGA_HYPER_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: MEGA_HYPER_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 124/088</p>,3091.5,0.0,0.0,0.0,Meg - POR - 124 - Mega Zygarde ex - MEGA_HYPER_RARE - Holofoil,Meg - POR - 124 - Mega Zygarde ex - MEGA_HYPER_RARE - Holofoil,meg-por-124-mega-zygarde-ex-mega-hyper-rare-holofoil,Mega Hyper Rare,Mega Evolution Era; Fighting; Pokémon Cards,,1.0,Holofoil,MEGA_HYPER_RARE,Unknown,,,,,,,684339
